OrderID,OrderDate,CustomerID,ProductID,Quantity,Price
1503,2022-08-18,2135,1896,7,265.68
1504,2023-01-30,3771,2400,10,820.2
1505,2023-01-25,694,1220,4,513.55
1506,2022-08-12,2908,3282,10,800.3
1507,2022-07-24,4179,9609,1,103.71
1508,2022-11-21,5411,2040,10,556.12
1509,2022-11-22,1727,2725,6,24.87
1510,2023-01-26,3250,3447,4,146.19
1511,2023-03-31,1652,8006,7,288.18
1512,2022-11-05,4421,5081,4,199.94
1513,2023-04-22,5116,4174,2,499.92
1514,2023-02-15,6205,1449,1,631.35
1515,2023-02-19,8725,4493,1,599.79
1516,2022-11-06,6572,1444,10,255.29
1517,2023-05-13,4689,8324,2,503.16
1518,2023-05-06,9660,4503,4,802.56
1519,2023-02-18,1577,6436,6,665.49
1520,2022-12-10,6566,9733,1,731.65
1521,2022-09-08,9136,289,3,420.44
1522,2022-08-09,6738,5982,1,225.95
1523,2023-01-08,3897,8154,3,25.9
1524,2023-06-28,7380,9458,1,481.05
1525,2022-11-10,1254,8217,5,753.57
1526,2023-05-16,1229,6327,10,353.66
1527,2023-02-28,6150,8378,8,522.0
1528,2022-12-22,2805,5700,6,480.11
1529,2022-10-22,4452,3202,7,113.82
1530,2023-05-05,6401,941,4,542.71
1531,2023-04-13,1328,7361,3,383.32
1532,2022-09-13,4493,3811,5,878.06
1533,2022-11-18,9831,7886,2,476.59
1534,2023-04-26,1189,7140,9,417.93
1535,2023-06-17,6632,2931,1,569.35
1536,2022-11-21,5404,3572,4,470.11
1537,2023-02-18,5745,9222,8,110.15
1538,2022-12-22,7954,2685,1,189.32
1539,2023-03-30,2251,3454,10,462.15
1540,2023-06-24,3720,5293,4,542.81
1541,2022-12-17,7935,2519,10,491.66
1542,2023-06-03,2377,8811,2,977.89
1543,2022-11-29,9379,8456,2,886.48
1544,2022-10-22,9659,4599,5,32.85
1545,2023-07-03,3943,2020,2,88.36
1546,2023-04-23,5505,5325,5,727.61
1547,2023-01-06,1774,5980,2,838.92
1548,2023-05-12,2283,5978,5,885.38
1549,2022-10-08,3130,2044,6,311.15
1550,2023-03-03,7414,532,1,331.37
1551,2023-03-08,8648,804,10,818.4
1552,2023-03-29,74,2410,9,996.73
1553,2023-07-18,5087,6066,9,184.72
1554,2022-09-16,886,650,5,861.87
1555,2022-08-08,6294,247,7,80.02
1556,2022-11-03,1875,2782,7,729.24
1557,2023-05-01,9407,5148,6,87.1
1558,2022-10-02,338,6070,7,379.47
1559,2023-06-11,1429,4370,9,245.86
1560,2022-10-12,2416,9757,10,604.16
1561,2023-01-13,2650,4683,7,359.53
1562,2023-06-14,5361,8241,2,737.99
1563,2023-05-27,9781,7233,3,261.23
1564,2022-12-11,2994,3709,5,963.15
1565,2022-12-27,2207,8953,10,795.3
1566,2023-02-11,2961,6425,2,965.31
1567,2022-10-20,2233,1568,5,814.73
1568,2022-07-31,9767,5406,5,866.1
1569,2022-12-20,9730,1298,3,765.51
1570,2022-10-24,9513,3641,4,920.42
1571,2022-11-04,1555,615,3,264.44
1572,2023-02-20,4971,421,6,873.05
1573,2023-07-12,2327,6490,2,927.15
1574,2023-03-07,2410,8621,8,556.84
1575,2022-09-01,9294,5990,6,818.14
1576,2022-10-05,4689,4817,2,234.58
1577,2022-12-15,9707,2978,2,666.69
1578,2022-10-30,4412,8328,6,706.52
1579,2023-07-01,8884,2110,10,329.34
1580,2023-06-14,5733,4651,1,341.38
1581,2023-06-04,8545,950,9,290.31
1582,2023-05-24,8029,5118,6,755.05
1583,2023-05-28,2078,5028,4,763.25
1584,2022-11-27,5720,1559,5,120.07
1585,2022-12-17,2610,2862,8,999.39
1586,2023-04-03,9828,6398,10,670.1
1587,2022-11-24,3597,4653,10,93.0
1588,2022-07-28,3775,8940,7,566.61
1589,2022-11-17,6390,1953,8,948.68
1590,2023-01-18,3980,7591,7,279.36
1591,2023-07-06,6730,1389,4,956.8
1592,2023-04-04,1117,5264,2,850.11
1593,2023-05-06,5263,85,2,680.84
1594,2023-03-20,7721,9644,7,546.15
1595,2023-04-22,5928,4697,2,11.68
1596,2022-09-05,533,1409,10,700.04
1597,2023-04-04,9746,5718,4,856.67
1598,2023-04-07,2754,6220,7,484.41
1599,2023-06-24,708,9591,6,515.37
1600,2023-01-10,5560,9344,8,961.82
1601,2022-11-27,1550,9847,6,38.67
1602,2023-07-21,7469,4041,3,894.38
1603,2023-02-28,4429,6906,3,613.57
1604,2022-09-10,4095,7413,1,272.88
1605,2022-10-22,5256,2178,2,731.05
1606,2023-04-18,1418,6796,1,109.34
1607,2022-10-17,3784,6677,8,651.6
1608,2023-07-01,752,6841,9,47.36
1609,2022-08-26,1896,5686,7,589.38
1610,2022-08-07,6337,2813,6,432.77
1611,2023-03-03,5451,4854,6,448.98
1612,2022-12-09,5275,121,3,288.22
1613,2023-03-13,8466,8397,3,793.54
1614,2022-08-04,1994,8604,1,378.8
1615,2023-04-24,4689,1433,8,428.7
1616,2022-11-29,510,2790,6,251.44
1617,2023-07-12,2594,5323,2,812.96
1618,2023-07-03,6031,7816,8,512.24
1619,2023-01-25,1768,3295,9,588.57
1620,2023-06-13,448,5123,2,180.44
1621,2023-05-24,3257,1928,4,220.23
1622,2023-05-26,8079,9701,4,230.11
1623,2023-04-13,1744,7950,2,727.46
1624,2022-09-18,2027,2768,9,402.49
1625,2023-01-29,2398,4036,5,359.23
1626,2023-07-22,5368,7875,9,298.17
1627,2022-12-16,7632,8357,1,896.58
1628,2023-03-29,6328,4880,9,514.54
1629,2022-08-16,8838,6208,5,102.97
1630,2023-03-08,6635,7450,10,569.71
1631,2023-01-31,4196,7723,2,353.03
1632,2022-11-09,4223,2964,3,671.78
1633,2023-06-30,360,1314,2,781.55
1634,2023-02-08,361,6386,1,467.77
1635,2023-05-19,6793,4108,6,109.84
1636,2023-07-09,6150,2237,5,964.81
1637,2023-04-18,5646,6845,3,349.6
1638,2023-05-29,5179,253,4,189.23
1639,2023-02-18,8269,2118,1,648.03
1640,2023-05-01,3807,6327,6,491.22
1641,2022-07-28,6424,3362,3,313.03
1642,2022-09-24,4661,679,7,838.98
1643,2023-01-26,6937,7810,5,845.34
1644,2022-12-27,8151,5971,10,580.97
1645,2022-08-08,4521,3067,7,591.95
1646,2023-07-01,7574,3436,10,112.92
1647,2023-05-07,7537,1522,3,337.99
1648,2023-05-15,4089,6726,1,411.12
1649,2022-11-19,1660,3945,6,505.86
1650,2023-06-04,3975,5259,8,12.36
1651,2023-05-12,4849,7738,1,589.14
1652,2022-10-12,8417,8868,1,458.29
1653,2023-02-24,6038,1959,9,411.7
1654,2023-07-16,5169,5302,8,990.33
1655,2023-07-06,8669,952,10,303.86
1656,2023-05-23,7008,4771,5,412.45
1657,2023-04-10,5110,4280,8,29.61
1658,2023-03-06,99,680,7,170.49
1659,2023-07-19,7508,225,7,890.03
1660,2022-12-24,6741,2367,1,699.92
1661,2022-08-04,5371,4393,1,443.83
1662,2023-01-28,3211,15,2,528.18
1663,2023-01-27,5861,7939,1,111.61
1664,2023-02-17,8053,1761,9,438.36
1665,2023-02-01,6347,2390,5,427.79
1666,2022-10-20,9655,8023,3,261.26
1667,2023-05-20,3279,8716,10,977.54
1668,2022-09-03,4147,1714,5,935.83
1669,2022-09-16,1726,6527,6,616.51
1670,2022-09-10,5969,4601,10,71.84
1671,2023-03-26,8804,7466,9,500.27
1672,2023-03-11,8661,6068,2,569.57
1673,2023-05-15,2983,1415,10,387.55
1674,2023-01-16,2208,6821,6,900.67
1675,2022-12-27,9042,9253,1,534.73
1676,2023-01-26,5701,6115,8,171.59
1677,2022-08-04,7952,435,9,512.34
1678,2022-10-07,6496,4397,4,60.54
1679,2022-07-25,2879,9027,1,228.58
1680,2022-10-11,9801,4595,4,429.77
1681,2022-08-17,2178,1744,9,594.69
1682,2023-07-19,78,5693,10,781.44
1683,2022-11-06,2772,6491,3,593.9
1684,2022-12-29,893,4303,6,30.15
1685,2023-01-04,2080,8066,6,404.49
1686,2022-11-02,2394,9849,9,834.5
1687,2022-12-19,4618,7465,9,948.18
1688,2023-02-26,4864,6908,2,550.03
1689,2023-05-03,6041,7298,4,509.74
1690,2023-05-01,673,2424,4,835.53
1691,2023-06-13,5713,8498,1,214.97
1692,2022-09-05,4808,2517,8,69.49
1693,2022-09-06,2107,4970,6,358.32
1694,2022-11-06,5402,830,7,743.11
1695,2023-04-18,8932,5408,3,998.35
1696,2022-09-26,5101,8032,2,421.43
1697,2023-04-20,339,2667,4,785.38
1698,2022-11-15,9215,1734,6,510.02
1699,2022-11-14,7314,9825,9,678.0
1700,2023-03-13,2669,9643,3,445.92
1701,2022-11-30,2813,3417,4,959.69
1702,2023-07-06,4193,6149,5,298.59
1703,2023-06-21,5008,573,9,12.99
1704,2023-07-01,2304,8956,4,892.73
1705,2023-05-24,3098,6051,8,691.97
1706,2023-06-12,2640,1079,1,68.48
1707,2022-11-20,6794,919,2,678.95
1708,2023-03-02,990,2514,8,911.46
1709,2023-05-10,2618,5574,5,216.23
1710,2022-08-16,9647,2419,10,253.06
1711,2023-03-23,7787,5997,6,379.08
1712,2023-03-06,9682,279,3,664.85
1713,2022-12-15,9212,5000,2,718.64
1714,2023-05-02,2552,2538,9,481.04
1715,2023-02-25,848,4801,4,390.03
1716,2022-11-05,8193,3904,9,992.06
1717,2023-07-13,9482,8147,9,705.93
1718,2023-06-10,1385,5407,2,738.93
1719,2022-07-23,5706,6052,8,940.97
1720,2023-07-01,3421,7585,8,63.29
1721,2022-08-24,8018,7713,10,948.99
1722,2023-06-17,9249,478,10,85.94
1723,2022-12-04,2560,4896,6,592.77
1724,2022-09-11,9137,9710,5,652.68
1725,2023-05-01,3083,1924,8,419.37
1726,2023-05-13,693,5754,7,595.82
1727,2022-09-21,9084,898,5,877.43
1728,2023-07-16,6092,5096,1,828.98
1729,2023-02-22,456,8013,8,183.15
1730,2022-10-07,9082,1715,4,111.37
1731,2022-08-22,8829,5819,5,753.23
1732,2023-03-03,4209,1422,8,982.3
1733,2023-03-10,8026,8054,8,269.39
1734,2023-02-04,1367,320,6,573.96
1735,2022-12-30,6156,9159,4,456.3
1736,2023-07-06,9879,4793,5,588.45
1737,2023-05-25,2662,478,10,287.93
1738,2023-05-02,7789,3882,1,494.86
1739,2022-11-18,8374,9806,9,18.98
1740,2023-04-18,7256,7143,3,132.68
1741,2023-06-12,7602,6548,2,240.28
1742,2023-04-13,4908,7351,10,207.99
1743,2023-06-23,1119,5600,1,514.18
1744,2023-06-08,4126,9602,5,752.23
1745,2022-09-14,611,7389,1,432.39
1746,2023-03-06,7722,8742,5,910.26
1747,2022-08-08,6034,2415,9,963.34
1748,2023-07-10,4596,1188,2,84.18
1749,2022-11-10,9672,9454,8,508.28
1750,2023-04-27,3186,8353,10,497.49
1751,2022-08-23,9287,3683,9,95.13
1752,2022-08-22,7084,1396,7,821.72
1753,2022-09-15,583,9348,2,84.4
1754,2023-01-28,5673,5639,4,937.72
1755,2022-12-24,8716,4687,3,499.85
1756,2022-10-25,8863,9514,9,526.46
1757,2023-06-23,7053,9343,2,766.83
1758,2023-03-07,9074,4993,10,944.47
1759,2022-09-16,7122,253,10,278.19
1760,2022-08-20,7109,5610,5,527.52
1761,2023-07-21,6642,5013,10,285.16
1762,2022-08-08,6722,7005,4,367.13
1763,2022-11-29,8763,4799,4,444.94
1764,2023-04-08,2627,7851,7,886.04
1765,2022-08-09,2982,4911,5,371.66
1766,2023-05-20,1437,6186,3,506.85
1767,2022-12-30,772,5880,4,389.58
1768,2023-05-29,6751,2714,6,995.8
1769,2022-08-26,2443,3090,3,157.77
1770,2022-08-13,9059,5623,3,703.52
1771,2023-03-01,5886,2696,9,432.17
1772,2023-07-09,4099,7845,3,964.03
1773,2022-12-06,1624,9628,2,684.22
1774,2023-05-17,4228,2545,4,731.87
1775,2022-08-08,772,5092,7,339.62
1776,2022-08-10,4024,7921,10,565.55
1777,2023-01-06,5259,4866,6,401.88
1778,2023-01-15,152,964,5,489.15
1779,2023-06-23,4566,5626,7,570.55
1780,2022-08-26,5118,5058,10,389.64
1781,2023-03-25,6438,6817,3,764.6
1782,2022-08-13,5012,366,8,461.26
1783,2022-08-28,4852,5223,5,707.08
1784,2022-09-27,3690,3572,7,983.36
1785,2023-03-14,6513,4615,5,214.28
1786,2023-01-10,5536,9613,6,77.45
1787,2023-03-30,8845,8050,10,525.72
1788,2023-01-30,9201,816,7,238.86
1789,2022-12-16,1562,1604,8,248.65
1790,2022-09-11,6996,8207,7,473.89
1791,2022-09-06,7514,5759,5,571.97
1792,2022-09-27,5119,9057,6,43.37
1793,2022-10-10,7143,6994,7,918.56
1794,2023-05-12,3893,440,5,645.33
1795,2023-02-05,5681,8999,9,670.93
1796,2022-08-13,1841,5863,10,76.52
1797,2022-09-14,3800,8413,5,750.86
1798,2023-03-31,7175,2588,5,579.73
1799,2022-11-21,6104,2701,9,421.75
1800,2022-12-23,8695,438,1,690.7
1801,2023-06-10,8134,899,7,299.35
1802,2023-06-27,6064,3827,5,949.88
1803,2023-05-11,4098,2893,10,991.33
1804,2022-09-06,9628,3721,3,841.04
1805,2023-05-02,8839,5289,2,443.92
1806,2023-02-07,1800,2521,8,779.75
1807,2023-07-11,349,2596,10,75.02
1808,2023-06-13,3926,9002,7,981.4
1809,2023-02-10,386,2331,2,779.48
1810,2022-08-03,2523,3662,4,74.37
1811,2023-05-27,7951,7905,2,395.76
1812,2023-01-10,3984,7896,7,324.06
1813,2023-04-06,2533,4203,5,248.14
1814,2022-11-02,9397,4561,4,42.87
1815,2023-03-05,8584,5374,4,521.28
1816,2022-10-25,3524,2116,9,537.89
1817,2023-03-17,2509,7495,4,975.87
1818,2023-04-09,7298,6670,7,652.67
1819,2023-04-26,1493,2384,8,290.95
1820,2023-05-02,9398,3020,8,470.84
1821,2023-01-31,1644,7069,5,525.67
1822,2023-03-02,37,303,6,447.51
1823,2022-08-03,4025,5365,5,743.81
1824,2023-06-20,4129,5697,5,806.19
1825,2023-07-03,4643,3367,9,535.01
1826,2023-04-27,1581,139,7,982.3
1827,2022-08-27,6197,8892,3,509.41
1828,2023-01-04,8737,2525,9,934.21
1829,2023-01-27,9063,3749,6,581.92
1830,2023-04-06,7347,7284,5,809.6
1831,2023-01-24,6736,4105,2,480.28
1832,2023-02-11,2253,5940,8,521.93
1833,2023-04-30,7000,3475,2,645.2
1834,2023-04-16,5648,4565,2,624.58
1835,2023-02-04,100,4339,3,908.32
1836,2022-08-11,8740,2613,4,735.08
1837,2022-11-07,3242,3097,5,957.28
1838,2022-11-12,9991,7032,8,267.89
1839,2022-09-28,2711,1552,4,777.32
1840,2023-03-19,2779,5816,6,221.05
1841,2023-04-13,238,9832,5,998.88
1842,2023-03-25,1395,8956,8,299.42
1843,2022-09-07,90,3646,3,82.63
1844,2023-05-22,4489,4026,7,567.13
1845,2023-02-20,6758,6260,7,689.33
1846,2022-12-27,6747,465,6,374.61
1847,2022-11-20,8432,5539,8,414.77
1848,2023-07-16,3853,2516,7,910.76
1849,2023-03-01,3822,4800,7,105.74
1850,2023-06-25,9188,2927,4,674.44
1851,2022-09-29,3229,727,5,965.0
1852,2022-09-20,8088,1410,9,297.18
1853,2023-04-12,6856,5871,3,864.47
1854,2023-02-09,1600,5486,4,137.17
1855,2022-10-11,4613,514,3,910.88
1856,2022-10-19,1279,4709,3,624.16
1857,2023-05-09,7654,2366,4,410.95
1858,2022-11-26,4078,4490,2,115.84
1859,2023-02-20,5493,4292,1,387.45
1860,2022-12-31,3698,5461,4,544.26
1861,2022-12-14,7923,4549,7,922.41
1862,2023-05-12,4795,8248,2,303.64
1863,2022-08-24,6155,5643,1,618.82
1864,2022-11-01,7058,2719,9,370.58
1865,2022-12-19,8733,3375,9,579.06
1866,2023-07-19,5945,9220,8,330.91
1867,2023-06-26,4135,4627,8,33.37
1868,2022-11-06,5042,1136,4,680.24
1869,2022-08-03,9154,9348,9,382.89
1870,2022-09-24,4045,686,7,533.35
1871,2023-05-16,2662,9838,7,656.55
1872,2022-11-12,2290,1643,8,423.3
1873,2022-07-26,4018,18,2,34.21
1874,2023-01-08,8694,7634,3,587.04
1875,2023-06-16,6686,8160,6,760.79
1876,2022-09-13,5791,361,7,159.98
1877,2022-10-12,3936,7243,2,858.76
1878,2022-08-18,8695,9541,4,809.12
1879,2023-02-16,7394,3419,8,338.24
1880,2023-05-06,1313,4167,7,358.05
1881,2023-03-06,6414,5511,1,887.26
1882,2023-01-24,6207,500,8,367.52
1883,2022-09-11,8128,3799,6,175.7
1884,2022-12-30,7967,7562,7,159.03
1885,2022-08-17,4216,1533,8,851.86
1886,2022-10-19,191,4536,1,94.81
1887,2022-11-09,3245,1345,7,880.54
1888,2023-06-11,3618,946,4,747.62
1889,2023-06-03,8657,8189,9,523.54
1890,2023-02-12,9737,9714,4,556.05
1891,2022-08-30,3471,2183,3,322.02
1892,2023-07-13,9176,6801,4,352.36
1893,2022-11-06,6861,5856,2,746.04
1894,2022-09-02,1827,2089,3,299.9
1895,2022-10-09,2097,9657,10,820.73
1896,2022-09-06,492,6331,9,219.25
1897,2023-01-16,2243,967,8,449.57
1898,2022-10-18,2650,2866,9,120.69
1899,2023-06-28,5477,4459,4,760.73
1900,2023-05-19,3301,4615,4,450.3
1901,2022-10-12,8085,8924,9,430.83
1902,2022-12-29,6277,7468,6,956.78
1903,2023-05-07,7599,409,4,860.22
1904,2023-06-05,2458,5836,9,877.15
1905,2022-10-29,4114,83,3,511.18
1906,2023-02-26,1959,7040,10,357.86
1907,2023-03-17,4813,7391,1,666.1
1908,2023-02-12,8069,1497,2,262.75
1909,2023-03-03,910,6472,1,924.96
1910,2023-04-07,1687,4828,5,870.87
1911,2023-02-12,9523,20,9,751.73
1912,2022-08-06,8499,872,7,523.61
1913,2023-06-19,477,6282,3,27.52
1914,2023-06-26,8246,5239,1,676.22
1915,2022-12-24,1746,3641,4,958.87
1916,2023-07-03,6048,6332,4,488.6
1917,2022-08-02,9575,8447,7,234.9
1918,2023-01-21,5801,3841,7,565.23
1919,2022-11-17,5129,658,1,601.87
1920,2023-03-01,4769,3183,2,313.43
1921,2022-12-16,2027,3979,2,876.45
1922,2022-08-22,9618,2217,10,755.23
1923,2022-07-24,968,7863,5,875.52
1924,2022-08-01,8862,8355,9,521.11
1925,2023-05-30,5609,9133,10,683.03
1926,2022-11-20,6181,7030,3,149.85
1927,2022-10-07,6174,237,9,489.8
1928,2023-03-08,3750,866,7,194.67
1929,2023-03-03,4024,3307,5,699.38
1930,2023-02-02,1215,5019,4,623.83
1931,2023-05-15,5210,9107,2,186.24
1932,2022-11-30,7532,3779,10,512.98
1933,2022-11-21,2350,3375,3,837.76
1934,2023-03-27,9276,1552,10,749.3
1935,2022-09-25,9418,6747,1,332.58
1936,2023-02-22,3246,8476,9,770.82
1937,2022-09-08,545,8960,6,901.72
1938,2023-01-05,3149,9347,3,485.5
1939,2023-03-03,6241,1840,8,251.01
1940,2022-08-16,2154,6672,5,870.14
1941,2023-04-13,7871,6318,10,929.01
1942,2023-03-25,3325,4570,9,596.39
1943,2022-12-11,1361,3350,8,143.79
1944,2023-05-10,8287,8490,7,42.19
1945,2023-05-16,5761,9185,7,285.5
1946,2022-09-18,4816,2879,2,606.09
1947,2023-03-03,5687,7373,1,677.45
1948,2023-05-16,1241,8577,5,857.15
1949,2022-11-29,1020,3196,4,100.93
1950,2022-09-15,4848,8464,1,685.24
1951,2023-04-16,1055,9365,8,318.04
1952,2023-01-19,9804,9883,9,270.16
1953,2022-10-18,9481,2017,9,704.28
1954,2023-06-24,9226,3538,1,672.07
1955,2023-02-08,2677,9915,7,603.36
1956,2022-11-23,3178,1439,5,196.63
1957,2023-06-10,4584,531,7,431.76
1958,2022-07-29,2093,5111,3,809.02
1959,2022-09-05,2520,1666,7,477.8
1960,2023-02-26,3721,2180,8,253.27
1961,2023-06-19,5825,2133,5,551.06
1962,2023-06-13,7326,9432,5,804.24
1963,2023-05-14,1922,4470,7,784.06
1964,2022-11-04,6488,40,8,904.09
1965,2023-03-30,959,7969,3,352.76
1966,2022-11-16,5490,2322,10,306.33
1967,2022-08-06,6961,7201,9,273.7
1968,2022-12-30,4025,694,9,568.82
1969,2023-02-23,7754,9733,6,186.91
1970,2022-08-30,5467,2742,9,343.81
1971,2023-06-04,226,1985,10,460.9
1972,2023-07-15,2215,1936,5,315.02
1973,2022-10-28,4960,8987,4,333.09
1974,2023-02-13,7017,1959,6,472.84
1975,2022-09-02,5452,9120,10,94.39
1976,2023-01-13,2087,6198,7,809.89
1977,2023-04-16,1771,9164,6,939.24
1978,2023-04-13,298,8521,6,344.14
1979,2022-11-16,6236,7557,9,785.05
1980,2023-04-28,5941,9850,7,325.43
1981,2023-06-27,9704,2275,6,784.54
1982,2023-01-10,7618,5512,6,875.53
1983,2023-07-16,5095,4274,5,839.48
1984,2022-09-01,4050,3733,8,715.43
1985,2023-04-28,776,2984,9,288.91
1986,2022-12-16,1853,4751,5,842.56
1987,2023-07-01,9356,4035,8,861.23
1988,2022-12-20,4242,8786,8,684.79
1989,2023-03-09,3308,3905,3,452.59
1990,2022-09-05,4228,6043,2,133.07
1991,2023-06-09,9818,4051,10,373.03
1992,2022-12-12,2794,3509,8,279.29
1993,2023-06-20,4003,8082,3,580.13
1994,2023-05-18,5806,7654,10,160.44
1995,2023-06-16,6690,9253,10,641.8
1996,2022-08-24,7755,569,8,941.01
1997,2022-09-18,9611,8012,5,578.76
1998,2023-05-19,4897,7882,4,367.41
1999,2022-11-06,9200,5453,6,214.99
2000,2022-08-01,116,9229,8,810.68
2001,2022-09-27,2866,2935,3,527.54
2002,2023-04-09,5783,7335,8,380.29
2003,2022-09-07,3787,9614,7,375.44
2004,2022-10-31,8992,9210,5,348.03
2005,2023-05-20,35,7923,4,888.26
2006,2022-09-15,4744,136,6,160.29
2007,2023-06-21,8759,4022,10,957.15
2008,2022-10-21,5133,2706,4,897.85
2009,2023-05-20,970,7064,6,645.59
2010,2023-04-27,5834,8974,7,289.57
2011,2023-05-04,6380,5490,8,530.61
2012,2023-02-12,2090,855,10,218.4
2013,2023-07-11,9242,8427,2,700.76
2014,2022-12-30,583,4982,6,173.75
2015,2023-04-16,442,5255,7,21.32
2016,2023-04-06,7159,5970,6,901.48
2017,2022-12-09,7282,7027,4,69.82
2018,2022-10-25,9632,5009,10,910.32
2019,2023-06-28,3650,6363,4,805.46
2020,2023-04-07,133,1127,9,293.54
2021,2023-01-18,4703,5130,3,875.05
2022,2022-08-07,6827,4110,8,540.57
2023,2023-04-27,1928,1394,1,904.38
2024,2022-10-22,4404,623,6,513.66
2025,2022-09-28,1026,8403,10,656.29
2026,2023-06-10,6083,313,7,143.67
2027,2023-04-23,138,9680,2,300.19
2028,2023-04-09,409,1116,5,347.95
2029,2022-11-14,7159,6866,7,266.89
2030,2023-07-17,4963,1810,8,992.37
2031,2022-09-25,3055,3251,9,942.96
2032,2023-06-23,4623,1330,2,842.16
2033,2022-10-22,3315,8645,3,714.17
2034,2022-08-28,8801,6978,2,585.02
2035,2023-01-28,5608,9889,10,737.76
2036,2023-01-05,9410,9033,9,70.18
2037,2022-09-26,7434,4940,10,866.76
2038,2023-06-12,7104,3783,5,425.56
2039,2023-05-15,6098,5228,9,944.27
2040,2022-11-15,5527,1646,2,152.77
2041,2023-04-25,1097,9621,3,743.65
2042,2022-10-15,5837,7241,7,673.89
2043,2023-02-25,9227,3841,10,201.46
2044,2022-11-21,8617,5256,6,936.33
2045,2022-10-12,1774,326,10,681.53
2046,2022-12-26,1245,3218,4,366.3
2047,2022-12-09,5417,1125,8,950.67
2048,2023-05-12,484,2848,4,471.78
2049,2023-04-21,447,7764,8,447.07
2050,2023-02-14,7887,604,5,455.78
2051,2023-06-25,9981,9245,10,620.24
2052,2023-05-16,8615,181,2,910.9
2053,2023-04-21,5701,5329,3,828.94
2054,2023-06-23,2497,2812,10,962.44
2055,2023-01-03,7442,8640,6,656.06
2056,2023-02-22,7414,8864,5,705.23
2057,2023-05-01,1695,918,6,172.94
2058,2022-08-09,2758,2948,1,282.81
2059,2023-04-12,678,7327,5,984.41
2060,2023-01-21,5097,99,8,445.26
2061,2022-09-09,8027,3354,10,167.71
2062,2022-07-28,4337,3200,5,313.19
2063,2023-02-22,24,1469,3,631.89
2064,2022-12-14,7792,5392,4,867.55
2065,2023-05-28,1180,5630,9,111.28
2066,2022-07-26,7606,8052,10,702.23
2067,2022-09-02,1251,410,9,70.54
2068,2023-04-01,1076,4986,1,746.2
2069,2023-04-07,6251,1325,8,686.81
2070,2023-07-14,8233,1356,8,791.71
2071,2023-04-04,3896,1651,7,190.21
2072,2023-03-24,1572,5798,8,259.05
2073,2022-12-10,5377,646,10,469.04
2074,2022-10-20,9619,2805,7,221.22
2075,2023-06-08,4326,2049,2,683.5
2076,2023-01-17,5304,6986,1,609.52
2077,2023-03-16,5649,5153,8,426.03
2078,2023-03-28,5590,2211,4,604.53
2079,2022-09-06,4700,1081,5,432.5
2080,2023-05-22,6860,3777,6,789.59
2081,2023-05-31,4505,7095,1,232.28
2082,2023-03-28,1653,2955,3,882.07
2083,2023-03-28,8575,9475,6,25.81
2084,2023-05-26,1246,2568,1,674.97
2085,2022-10-09,3569,446,3,785.45
2086,2023-06-13,1372,2537,7,117.41
2087,2022-09-07,4300,4197,7,561.85
2088,2023-02-21,4298,749,6,954.76
2089,2022-07-29,6489,2827,1,342.08
2090,2023-05-15,555,2332,7,452.8
2091,2023-04-13,7186,981,9,505.16
2092,2023-04-11,577,9799,4,956.53
2093,2023-06-07,3553,7956,5,348.14
2094,2023-05-01,18,4967,2,501.01
2095,2023-07-07,2225,7063,9,283.17
2096,2023-07-16,9884,7758,1,744.13
2097,2022-10-03,7454,3193,5,889.55
2098,2022-11-21,5047,9405,8,814.96
2099,2023-01-01,5241,128,3,100.86
2100,2022-09-02,461,76,5,554.37
2101,2022-09-24,6235,897,6,628.9
2102,2022-10-25,5634,1753,9,350.27
2103,2023-02-10,130,9152,3,331.35
2104,2022-09-27,2856,8603,1,572.12
2105,2023-01-27,4295,2719,10,86.99
2106,2022-09-08,2538,4125,9,716.99
2107,2023-02-02,482,6557,10,16.93
2108,2023-07-11,5856,375,9,276.99
2109,2023-04-19,3027,9614,8,696.31
2110,2022-12-04,1193,7357,5,396.09
2111,2022-08-16,3616,4286,2,751.21
2112,2023-07-16,7137,341,6,974.98
2113,2023-01-14,1896,8147,9,804.34
2114,2023-06-05,7976,1361,6,985.82
2115,2023-01-21,5097,6995,4,211.77
2116,2023-05-07,5644,295,3,374.47
2117,2022-09-02,2142,9026,9,346.5
2118,2023-02-18,3750,7040,4,915.91
2119,2023-06-06,5238,4196,5,556.08
2120,2022-10-25,4139,751,10,435.54
2121,2023-04-28,9315,1719,9,335.82
2122,2022-08-10,2006,6929,1,603.48
2123,2023-03-20,1818,5082,2,405.13
2124,2023-06-18,1344,9392,3,170.17
2125,2022-10-16,1013,4430,4,897.3
2126,2023-06-14,498,4838,7,807.9
2127,2023-05-23,8768,8740,3,822.45
2128,2023-06-11,6787,7212,2,408.43
2129,2023-03-31,6973,527,9,298.85
2130,2023-05-29,3078,2716,8,516.06
2131,2022-12-30,1526,9130,1,808.8
2132,2023-06-21,9311,6357,4,200.82
2133,2023-05-04,6416,8879,8,917.25
2134,2023-03-03,7368,5418,5,136.72
2135,2023-04-15,355,5934,10,232.87
2136,2023-04-07,660,481,8,18.79
2137,2023-01-14,5067,4120,10,913.2
2138,2023-02-20,1284,9543,2,220.91
2139,2022-08-21,7271,2068,2,657.9
2140,2023-02-21,578,7760,10,516.12
2141,2022-11-27,4290,5918,1,391.99
2142,2023-05-20,924,391,3,215.01
2143,2023-01-31,2220,7153,7,284.26
