ProductID,Name,Category,Price
2774,Always,Clothing,383.27
2775,Choose,Accessories,516.85
2776,Wind,Footwear,455.72
2777,Partner,Footwear,921.29
2778,Still,Clothing,777.99
2779,Set,Accessories,683.4
2780,Rich,Accessories,61.74
2781,Often,Footwear,163.41
2782,Likely,Accessories,521.42
2783,Federal,Clothing,473.01
2784,Imagine,Footwear,599.03
2785,Leave,Clothing,639.02
2786,Ready,Footwear,570.68
2787,Well,Accessories,397.73
2788,Wonder,Accessories,238.56
2789,What,Clothing,444.27
2790,Summer,Footwear,692.62
2791,State,Accessories,816.14
2792,Part,Clothing,514.51
2793,Must,Clothing,624.17
2794,Respond,Accessories,214.36
2795,Into,Footwear,199.14
2796,Point,Accessories,766.59
2797,Suddenly,Footwear,815.84
2798,Light,Footwear,243.03
2799,Carry,Clothing,680.42
2800,Similar,Footwear,94.89
2801,Section,Footwear,961.1
2802,Stock,Footwear,510.4
2803,Single,Footwear,27.45
2804,Party,Accessories,923.89
2805,Memory,Footwear,74.19
2806,Art,Footwear,126.67
2807,Garden,Accessories,141.08
2808,Agency,Clothing,382.24
2809,Risk,Footwear,757.17
2810,Consumer,Clothing,738.87
2811,His,Accessories,916.21
2812,Happen,Clothing,128.33
2813,Usually,Clothing,190.24
2814,Stage,Accessories,494.95
2815,Lot,Clothing,943.79
2816,Practice,Clothing,999.15
2817,Use,Footwear,896.8
2818,Trouble,Footwear,345.15
2819,Beat,Clothing,29.58
2820,Ready,Footwear,955.73
2821,Front,Footwear,627.3
2822,International,Clothing,857.48
2823,Seek,Clothing,267.14
2824,Know,Accessories,711.49
2825,Like,Accessories,404.98
2826,View,Footwear,975.1
2827,Expert,Clothing,997.35
2828,Game,Footwear,303.81
2829,Final,Clothing,320.41
2830,Range,Footwear,158.13
2831,Dark,Clothing,209.21
2832,Other,Accessories,211.99
2833,Eye,Clothing,336.84
2834,Us,Clothing,957.61
2835,Film,Clothing,55.47
2836,Claim,Clothing,692.24
2837,Language,Clothing,329.39
2838,Contain,Footwear,332.36
2839,Look,Accessories,316.65
2840,We,Clothing,739.26
2841,Maybe,Footwear,180.98
2842,Six,Footwear,783.11
2843,Day,Clothing,775.68
2844,Congress,Clothing,427.93
2845,Table,Footwear,54.14
2846,Worker,Clothing,848.01
2847,Beat,Footwear,971.55
2848,Challenge,Accessories,22.04
2849,Item,Accessories,544.11
2850,Final,Accessories,570.57
2851,Who,Footwear,663.76
2852,Commercial,Accessories,482.46
2853,Just,Clothing,920.01
2854,Have,Clothing,706.6
2855,Not,Footwear,61.31
2856,Claim,Clothing,506.31
2857,Whatever,Accessories,680.85
2858,Likely,Clothing,109.01
2859,Your,Accessories,947.68
2860,Others,Footwear,486.27
2861,Method,Footwear,988.29
2862,Arm,Accessories,942.93
2863,Air,Footwear,454.39
2864,Receive,Footwear,359.37
2865,Sound,Footwear,423.28
2866,Church,Footwear,587.77
2867,Let,Footwear,710.1
2868,Now,Clothing,942.54
2869,Nearly,Clothing,830.15
2870,Military,Accessories,423.98
2871,Republican,Accessories,30.18
2872,Something,Footwear,621.03
2873,Recognize,Accessories,459.29
2874,Business,Accessories,426.32
2875,Where,Accessories,664.9
2876,Realize,Accessories,708.32
2877,Stop,Clothing,319.0
2878,Occur,Accessories,97.8
2879,Join,Footwear,992.53
2880,Direction,Footwear,99.83
2881,Measure,Clothing,54.03
2882,Rock,Footwear,323.37
2883,Under,Accessories,647.48
2884,Goal,Accessories,233.55
2885,Possible,Accessories,256.41
2886,High,Footwear,821.72
2887,Woman,Clothing,187.2
2888,Difficult,Accessories,210.16
2889,Region,Footwear,933.31
2890,Cut,Accessories,157.27
2891,Simple,Clothing,526.15
2892,Day,Clothing,503.48
2893,City,Footwear,581.17
2894,Yard,Accessories,282.46
2895,None,Footwear,994.18
2896,South,Footwear,728.91
2897,Including,Accessories,954.84
2898,Sell,Accessories,482.15
2899,Arm,Footwear,375.31
2900,Choose,Footwear,342.32
2901,White,Clothing,163.24
2902,Cold,Accessories,863.37
2903,Their,Footwear,245.11
2904,Tonight,Accessories,637.48
2905,Single,Footwear,249.61
2906,Able,Footwear,222.47
2907,Answer,Footwear,877.62
2908,Good,Footwear,849.08
2909,Especially,Accessories,127.73
2910,Lot,Clothing,522.52
2911,Shake,Footwear,402.26
2912,Author,Accessories,211.81
2913,Very,Footwear,743.83
2914,Go,Clothing,554.96
2915,Mean,Footwear,108.58
2916,Later,Accessories,188.48
2917,Break,Clothing,138.23
2918,World,Clothing,172.57
2919,Girl,Footwear,457.12
2920,Hundred,Footwear,70.82
2921,Public,Clothing,596.98
2922,Site,Footwear,22.86
2923,Drop,Clothing,33.94
2924,Front,Clothing,843.22
2925,Top,Clothing,853.61
2926,Claim,Footwear,351.74
2927,Theory,Accessories,859.22
2928,Half,Footwear,384.13
2929,Begin,Footwear,837.88
2930,Right,Clothing,784.85
2931,Customer,Clothing,82.32
2932,Coach,Clothing,269.58
2933,Reason,Clothing,632.59
2934,Surface,Footwear,375.05
2935,Statement,Clothing,402.9
2936,Simple,Clothing,502.64
2937,Late,Clothing,817.97
2938,By,Footwear,412.01
2939,Avoid,Accessories,834.74
2940,Recent,Footwear,884.96
2941,Almost,Accessories,570.42
2942,Benefit,Accessories,981.36
2943,You,Footwear,788.81
2944,Catch,Footwear,562.71
2945,Authority,Clothing,791.92
2946,Indicate,Footwear,936.55
2947,Continue,Accessories,748.12
2948,Street,Clothing,341.33
2949,Present,Clothing,85.8
2950,For,Accessories,375.32
2951,Wonder,Footwear,974.13
2952,Approach,Clothing,431.57
2953,Whole,Clothing,804.16
2954,Generation,Footwear,738.69
2955,Cup,Footwear,657.47
2956,You,Clothing,699.12
2957,Degree,Accessories,809.29
2958,Group,Accessories,565.23
2959,Charge,Accessories,751.11
2960,Case,Accessories,193.53
2961,President,Clothing,359.11
2962,Especially,Footwear,773.93
2963,Can,Clothing,219.36
2964,Personal,Footwear,95.1
2965,Hotel,Clothing,283.27
2966,Know,Clothing,204.29
2967,Far,Clothing,849.86
2968,Cost,Accessories,960.0
2969,Born,Clothing,707.49
2970,None,Footwear,491.97
2971,Rate,Clothing,45.47
2972,Together,Footwear,50.92
2973,What,Clothing,447.02
2974,Too,Footwear,445.02
2975,She,Accessories,318.48
2976,Explain,Clothing,271.36
2977,Friend,Accessories,932.52
2978,Part,Accessories,433.08
2979,Always,Clothing,377.92
2980,History,Footwear,896.77
2981,Force,Accessories,94.52
2982,Who,Footwear,511.68
2983,Maybe,Accessories,105.96
2984,Perhaps,Footwear,460.8
2985,Even,Footwear,977.16
2986,Loss,Clothing,597.33
2987,City,Clothing,464.08
2988,Behavior,Footwear,806.98
2989,Card,Footwear,371.58
2990,Always,Footwear,752.69
2991,Stock,Clothing,814.39
2992,Health,Clothing,460.99
2993,Window,Footwear,129.27
2994,Yard,Clothing,938.97
2995,Fight,Accessories,373.52
2996,Another,Footwear,166.83
2997,How,Accessories,989.96
2998,Religious,Footwear,834.8
2999,Free,Accessories,294.37
3000,Area,Clothing,740.14
3001,Five,Footwear,628.55
3002,Center,Footwear,86.34
3003,Cultural,Clothing,796.95
3004,Night,Footwear,521.78
3005,Anyone,Accessories,647.6
3006,Key,Footwear,141.78
3007,Will,Clothing,780.45
3008,Section,Footwear,276.88
3009,Tough,Accessories,777.8
3010,Too,Accessories,391.17
3011,Discussion,Clothing,299.86
3012,Speech,Clothing,58.03
3013,Sign,Footwear,393.12
3014,Table,Clothing,171.3
3015,Option,Clothing,273.62
3016,Specific,Footwear,947.91
3017,Few,Footwear,322.26
3018,List,Clothing,726.29
3019,Myself,Accessories,517.38
3020,Chance,Accessories,855.7
3021,Type,Clothing,26.6
3022,Family,Clothing,921.64
3023,Whom,Footwear,767.38
3024,A,Footwear,703.29
3025,Hundred,Clothing,457.33
3026,Dog,Clothing,145.15
3027,Business,Clothing,652.84
3028,Field,Accessories,422.66
3029,Style,Clothing,682.28
3030,Reach,Footwear,930.0
3031,Spend,Clothing,11.9
3032,Situation,Footwear,825.7
3033,Seem,Footwear,302.54
3034,Never,Clothing,673.49
3035,Your,Footwear,426.19
3036,Discuss,Accessories,504.9
3037,Sell,Footwear,438.49
3038,Choose,Clothing,765.94
3039,School,Footwear,779.91
3040,Fact,Accessories,377.21
3041,Director,Clothing,659.33
3042,Position,Clothing,603.98
3043,Nearly,Clothing,143.36
3044,Film,Footwear,559.55
3045,Although,Accessories,553.61
3046,Resource,Clothing,77.95
3047,Within,Accessories,334.54
3048,Food,Accessories,334.53
3049,Leader,Accessories,92.8
3050,Mrs,Clothing,214.96
3051,Former,Clothing,643.47
3052,Research,Accessories,825.66
3053,Speech,Clothing,735.77
3054,Foreign,Clothing,859.1
3055,Sometimes,Accessories,70.18
3056,Dream,Clothing,73.93
3057,Piece,Accessories,623.88
3058,Economy,Accessories,429.83
3059,So,Footwear,342.43
3060,Card,Accessories,224.21
3061,Democratic,Footwear,788.37
3062,Responsibility,Accessories,102.11
3063,Break,Clothing,416.63
3064,Ball,Footwear,426.66
3065,Fact,Footwear,267.03
3066,Group,Clothing,80.36
3067,Follow,Accessories,292.53
3068,Relationship,Footwear,765.05
3069,Move,Clothing,744.73
3070,Site,Clothing,103.04
3071,Hundred,Accessories,642.19
3072,Government,Accessories,267.42
3073,Spend,Clothing,887.22
3074,Against,Footwear,539.26
3075,Want,Footwear,723.67
3076,You,Accessories,613.66
3077,Out,Footwear,665.38
3078,Break,Clothing,144.21
3079,Shoulder,Clothing,355.78
3080,Ahead,Clothing,19.45
3081,Respond,Footwear,371.79
3082,Industry,Clothing,699.89
3083,Hotel,Clothing,983.22
3084,Nor,Footwear,734.49
3085,Thing,Clothing,656.78
3086,Owner,Accessories,211.22
3087,Little,Footwear,369.45
3088,Similar,Clothing,259.56
3089,Range,Accessories,119.05
3090,Look,Footwear,879.16
3091,Open,Footwear,118.8
3092,Heavy,Clothing,603.05
3093,Develop,Footwear,588.98
3094,Dog,Accessories,31.88
3095,Improve,Accessories,473.16
3096,Condition,Footwear,472.96
3097,Test,Clothing,313.26
3098,Early,Footwear,511.11
3099,The,Accessories,790.89
3100,Stage,Footwear,979.33
3101,Important,Accessories,461.74
3102,Child,Accessories,166.67
3103,Although,Footwear,752.15
3104,Occur,Clothing,20.53
3105,Fall,Accessories,572.66
3106,Knowledge,Footwear,857.27
3107,Now,Footwear,316.02
3108,Whom,Accessories,880.24
3109,Hope,Footwear,17.7
3110,Career,Footwear,250.94
3111,Set,Clothing,437.94
3112,Bring,Clothing,725.0
3113,New,Clothing,407.81
3114,Data,Clothing,459.94
3115,Term,Accessories,964.54
3116,Into,Accessories,151.35
3117,Toward,Accessories,613.32
3118,Case,Accessories,874.85
3119,Much,Footwear,936.2
3120,Owner,Clothing,352.04
3121,Film,Footwear,517.16
3122,Street,Accessories,974.42
3123,Check,Footwear,30.22
3124,Kitchen,Clothing,678.01
3125,Project,Accessories,183.49
3126,Relate,Clothing,233.83
3127,Body,Accessories,352.91
3128,None,Clothing,659.52
3129,Agency,Clothing,880.91
3130,Enough,Clothing,322.63
3131,Good,Clothing,818.35
3132,Letter,Clothing,812.41
3133,Article,Accessories,317.21
3134,Back,Footwear,464.06
3135,Organization,Clothing,972.09
3136,Goal,Accessories,834.47
3137,High,Accessories,34.04
3138,Owner,Footwear,942.0
3139,Adult,Footwear,609.28
3140,Score,Footwear,651.13
3141,Across,Footwear,656.68
3142,Series,Footwear,188.96
3143,Reality,Accessories,21.91
3144,Wait,Accessories,843.31
3145,Of,Footwear,120.28
3146,Enough,Footwear,260.65
3147,Social,Clothing,959.74
3148,Suddenly,Accessories,326.54
3149,Development,Clothing,761.59
3150,Boy,Footwear,733.43
3151,Recognize,Footwear,112.57
3152,Fear,Accessories,135.87
3153,Hold,Footwear,436.65
3154,Chair,Accessories,80.62
3155,House,Footwear,290.46
3156,Memory,Footwear,643.16
3157,Appear,Accessories,789.39
3158,Trial,Accessories,270.65
3159,Wear,Footwear,15.8
3160,Red,Clothing,553.78
3161,Visit,Accessories,707.45
3162,Vote,Clothing,312.11
3163,Him,Clothing,135.28
3164,Product,Footwear,459.44
3165,Least,Footwear,617.73
3166,Others,Footwear,553.19
3167,Recently,Accessories,149.52
3168,Notice,Clothing,28.92
3169,Tv,Accessories,76.36
3170,Behind,Clothing,463.64
3171,Fact,Footwear,875.75
3172,Off,Clothing,769.42
3173,Large,Footwear,545.26
3174,Behavior,Accessories,601.33
3175,And,Footwear,573.05
3176,News,Footwear,439.97
3177,Benefit,Footwear,314.99
3178,Seat,Footwear,269.76
3179,Health,Footwear,623.64
3180,Certainly,Footwear,528.96
3181,Whatever,Accessories,238.89
3182,Worry,Accessories,773.08
3183,Event,Accessories,675.79
3184,Play,Accessories,385.67
3185,Evidence,Footwear,516.11
3186,Section,Footwear,861.34
3187,Discover,Footwear,497.05
3188,Represent,Clothing,622.13
3189,Me,Clothing,340.39
3190,Describe,Footwear,604.71
3191,Try,Footwear,380.01
3192,Kid,Clothing,315.47
3193,Address,Accessories,919.54
3194,Hotel,Clothing,587.52
3195,Any,Clothing,288.74
3196,Issue,Clothing,261.36
3197,Run,Clothing,917.94
3198,Machine,Clothing,998.63
3199,End,Clothing,401.5
3200,Indeed,Footwear,324.93
3201,Be,Accessories,931.65
3202,Majority,Footwear,499.52
3203,Officer,Footwear,466.0
3204,Always,Accessories,651.89
3205,Human,Clothing,579.37
3206,Past,Accessories,95.93
3207,Member,Accessories,280.15
3208,Style,Clothing,14.56
3209,Social,Clothing,890.49
3210,Thought,Accessories,511.09
3211,Ever,Footwear,181.85
3212,Water,Footwear,503.05
3213,Important,Footwear,853.66
3214,Prepare,Footwear,82.61
3215,Key,Accessories,867.29
3216,Me,Accessories,996.27
3217,Per,Accessories,132.31
3218,Possible,Clothing,532.59
3219,Sort,Clothing,751.2
3220,Sister,Clothing,519.57
3221,Couple,Footwear,503.33
3222,Interest,Accessories,310.8
3223,Image,Clothing,264.44
3224,Image,Clothing,978.15
3225,Strategy,Accessories,347.91
3226,Central,Accessories,782.84
3227,Determine,Clothing,790.42
3228,Major,Clothing,282.48
3229,Consider,Accessories,30.88
3230,Fall,Clothing,993.71
3231,Trade,Clothing,449.02
3232,Statement,Clothing,850.7
3233,Author,Clothing,597.97
3234,Strategy,Clothing,163.5
3235,Girl,Clothing,987.65
3236,Financial,Footwear,441.29
3237,Thank,Clothing,496.79
3238,Generation,Footwear,294.98
3239,Position,Clothing,146.01
3240,Minute,Clothing,14.73
3241,Affect,Clothing,388.37
3242,Edge,Clothing,426.59
3243,Thus,Footwear,60.83
3244,Memory,Footwear,547.42
3245,Environment,Clothing,954.49
3246,Event,Accessories,131.45
3247,Tough,Accessories,982.68
3248,Here,Footwear,688.3
3249,Reality,Clothing,724.59
3250,Company,Footwear,831.95
3251,Party,Footwear,115.56
3252,Church,Accessories,866.25
3253,There,Clothing,61.69
3254,Pm,Clothing,194.9
3255,Put,Footwear,70.61
3256,Two,Footwear,588.98
3257,See,Accessories,831.4
3258,Goal,Footwear,951.91
3259,Actually,Accessories,768.75
3260,Box,Clothing,119.99
3261,Trouble,Clothing,98.78
3262,According,Accessories,884.65
3263,Son,Footwear,55.55
3264,Start,Footwear,943.63
3265,Really,Accessories,507.66
3266,Nice,Accessories,328.73
3267,Worry,Footwear,279.35
3268,Surface,Accessories,136.37
3269,Dog,Footwear,692.19
3270,Song,Footwear,29.68
3271,Statement,Footwear,892.13
3272,Way,Footwear,681.52
3273,Bag,Clothing,524.17
3274,Court,Clothing,956.03
3275,Soon,Footwear,432.69
3276,Start,Clothing,399.83
3277,Safe,Clothing,439.13
3278,Price,Footwear,109.44
3279,Give,Clothing,860.18
3280,Present,Footwear,22.58
3281,Dog,Footwear,408.98
3282,Bill,Clothing,189.17
3283,Teacher,Footwear,514.23
3284,Treatment,Clothing,261.3
3285,Window,Accessories,451.92
3286,Data,Footwear,297.51
3287,Full,Clothing,100.48
3288,Season,Accessories,40.91
3289,Reveal,Clothing,167.36
3290,Trade,Footwear,885.69
3291,Player,Footwear,501.19
3292,Voice,Clothing,514.5
3293,Upon,Accessories,793.44
3294,Congress,Accessories,391.5
3295,Responsibility,Clothing,458.77
3296,Brother,Accessories,727.28
3297,Everyone,Footwear,971.77
3298,Probably,Footwear,755.26
3299,Prepare,Footwear,776.96
3300,Own,Accessories,169.74
3301,Do,Footwear,950.09
3302,Region,Footwear,452.44
3303,Truth,Clothing,560.08
3304,Serious,Clothing,922.26
3305,Approach,Clothing,610.27
3306,New,Clothing,188.94
3307,Trial,Footwear,524.05
3308,Pm,Clothing,997.4
3309,Help,Accessories,511.39
3310,Project,Clothing,775.16
3311,During,Clothing,915.79
3312,Process,Accessories,688.42
3313,Energy,Accessories,861.6
3314,Condition,Footwear,216.77
3315,Eight,Footwear,418.23
3316,Group,Footwear,680.41
3317,Newspaper,Clothing,601.44
3318,Now,Accessories,100.17
3319,Group,Accessories,412.15
3320,Course,Footwear,84.03
3321,Set,Accessories,367.84
3322,North,Clothing,83.29
3323,Growth,Clothing,709.25
3324,Tree,Clothing,535.04
3325,Throw,Footwear,884.35
3326,Thought,Clothing,241.26
3327,Must,Clothing,924.3
3328,Find,Clothing,969.85
3329,Able,Clothing,946.24
3330,Perhaps,Clothing,149.74
3331,Anything,Footwear,741.79
3332,Camera,Footwear,29.89
3333,Market,Footwear,802.41
3334,Election,Footwear,769.51
3335,Outside,Clothing,75.92
3336,Top,Clothing,571.97
3337,Group,Clothing,541.01
3338,Wish,Clothing,132.46
3339,Measure,Accessories,626.13
3340,Inside,Clothing,84.58
3341,Opportunity,Accessories,790.9
3342,Rather,Footwear,743.97
3343,Discussion,Footwear,216.31
3344,Take,Footwear,811.08
3345,Off,Clothing,362.53
3346,Author,Footwear,205.62
3347,Cold,Accessories,825.93
3348,Spring,Footwear,76.41
3349,War,Accessories,199.46
3350,Brother,Accessories,340.62
3351,Carry,Footwear,460.26
3352,But,Footwear,280.35
3353,Nothing,Footwear,523.56
3354,Economic,Footwear,781.63
3355,Article,Footwear,185.89
3356,Myself,Accessories,812.27
3357,Education,Clothing,35.47
3358,South,Accessories,31.37
3359,Network,Accessories,41.09
3360,Though,Accessories,356.83
3361,Structure,Clothing,521.2
3362,Off,Accessories,899.82
3363,Finish,Accessories,390.5
3364,Section,Clothing,667.36
3365,Care,Clothing,495.33
3366,Lawyer,Clothing,657.9
3367,President,Clothing,868.97
3368,At,Clothing,829.02
3369,Five,Clothing,293.71
3370,Certainly,Accessories,170.97
3371,Bill,Clothing,644.32
3372,Idea,Accessories,930.78
3373,Cover,Accessories,800.17
3374,Front,Clothing,127.45
3375,Their,Accessories,370.03
3376,Car,Accessories,32.7
3377,Chance,Footwear,791.96
3378,Discussion,Footwear,948.44
3379,According,Clothing,813.46
3380,Religious,Footwear,629.88
3381,Family,Footwear,114.82
3382,Employee,Footwear,381.51
3383,Ahead,Footwear,37.9
3384,Truth,Accessories,999.6
3385,Cause,Accessories,274.41
3386,Instead,Footwear,749.43
3387,Better,Clothing,956.65
3388,Often,Footwear,972.25
3389,Couple,Footwear,750.77
3390,When,Accessories,934.91
3391,Decision,Accessories,601.95
3392,Describe,Clothing,561.4
3393,Fact,Clothing,617.03
3394,Eight,Footwear,108.81
3395,Smile,Clothing,92.71
3396,Ok,Footwear,647.66
3397,Tonight,Footwear,416.1
3398,Activity,Accessories,368.59
3399,Everything,Accessories,214.18
3400,True,Accessories,772.07
3401,Report,Footwear,233.08
3402,Democratic,Footwear,385.14
3403,Include,Clothing,27.76
3404,Pretty,Footwear,931.53
3405,Walk,Accessories,83.57
3406,World,Clothing,821.35
3407,Generation,Accessories,362.05
3408,Expect,Accessories,221.91
3409,Cup,Footwear,155.01
3410,Fall,Clothing,892.88
3411,Want,Clothing,585.69
3412,Someone,Accessories,543.97
3413,Piece,Footwear,135.32
3414,Industry,Footwear,977.53
3415,Since,Clothing,638.75
3416,According,Footwear,28.87
3417,Newspaper,Clothing,557.58
3418,Stand,Clothing,977.56
3419,Few,Accessories,407.56
3420,Simply,Accessories,418.32
3421,Understand,Footwear,46.72
3422,Partner,Clothing,696.7
3423,Man,Clothing,745.48
3424,Movie,Accessories,496.12
3425,Environment,Clothing,826.23
3426,Reveal,Clothing,994.71
3427,Entire,Footwear,72.32
3428,State,Clothing,895.17
3429,East,Clothing,536.76
3430,Third,Accessories,109.28
3431,Fast,Accessories,722.9
3432,East,Clothing,504.56
3433,Wall,Footwear,277.4
3434,Base,Footwear,604.84
3435,Beyond,Accessories,905.4
3436,Few,Footwear,867.16
3437,Receive,Clothing,703.36
3438,Into,Clothing,309.33
3439,With,Footwear,543.42
3440,Bed,Clothing,133.97
3441,Agency,Footwear,455.4
3442,Open,Accessories,279.23
3443,Media,Footwear,842.52
3444,Community,Footwear,87.63
3445,Tax,Footwear,317.71
3446,More,Accessories,163.17
3447,Should,Accessories,815.59
3448,Never,Accessories,177.45
3449,Bit,Clothing,268.2
3450,Land,Clothing,447.96
3451,Produce,Clothing,114.88
3452,Debate,Clothing,755.58
3453,Ok,Footwear,260.44
3454,Cause,Accessories,127.31
3455,Available,Clothing,874.76
3456,Never,Footwear,618.43
3457,Shoulder,Clothing,21.9
3458,Star,Accessories,821.33
3459,Anything,Clothing,158.56
3460,Well,Clothing,25.3
3461,Two,Clothing,866.33
3462,Early,Footwear,23.8
3463,Stuff,Clothing,873.83
3464,Carry,Accessories,771.09
3465,Wait,Accessories,126.34
3466,School,Accessories,293.71
3467,Color,Accessories,146.97
3468,Law,Accessories,936.89
3469,Matter,Footwear,722.29
3470,Think,Footwear,490.49
3471,Season,Accessories,226.24
3472,Week,Accessories,272.88
3473,Likely,Footwear,266.57
3474,Mention,Accessories,66.99
3475,Pick,Clothing,909.56
3476,They,Accessories,24.7
3477,Production,Footwear,289.57
3478,Weight,Clothing,914.16
3479,Behind,Clothing,548.23
3480,Near,Clothing,657.6
3481,Let,Accessories,539.83
3482,Last,Accessories,517.28
3483,Use,Accessories,106.48
3484,Low,Footwear,941.39
3485,Owner,Accessories,524.47
3486,Mrs,Accessories,42.79
3487,Book,Footwear,429.0
3488,Full,Clothing,719.75
3489,So,Footwear,35.72
3490,Best,Footwear,540.67
3491,Person,Clothing,406.15
3492,Table,Clothing,190.92
3493,Need,Footwear,561.77
3494,Art,Clothing,971.47
3495,Unit,Clothing,935.06
3496,Interesting,Clothing,850.26
3497,Someone,Clothing,723.32
3498,Travel,Footwear,693.24
3499,Goal,Footwear,156.05
3500,Note,Footwear,707.99
3501,Doctor,Footwear,196.24
3502,Major,Clothing,746.12
3503,Also,Clothing,73.85
3504,Stay,Accessories,941.54
3505,North,Clothing,669.33
3506,Picture,Clothing,448.9
3507,Again,Footwear,283.97
3508,Subject,Accessories,569.69
3509,Thank,Footwear,357.89
3510,Girl,Accessories,54.22
3511,Fast,Footwear,463.44
3512,Force,Footwear,169.14
3513,Off,Footwear,555.46
3514,Although,Footwear,236.54
3515,Space,Footwear,890.35
3516,Protect,Footwear,309.61
3517,Indeed,Accessories,956.28
3518,Husband,Accessories,281.73
3519,Fly,Footwear,868.49
3520,Wonder,Clothing,412.01
3521,Fear,Footwear,695.93
3522,Inside,Footwear,14.84
3523,Half,Accessories,264.34
3524,Top,Accessories,844.25
3525,Region,Accessories,665.08
3526,Religious,Footwear,379.66
3527,Need,Footwear,415.4
3528,Wonder,Footwear,863.52
3529,At,Clothing,898.38
3530,Sing,Accessories,345.37
3531,Voice,Footwear,32.01
3532,Four,Footwear,580.5
3533,Recognize,Accessories,258.37
3534,Your,Accessories,371.17
3535,Late,Clothing,225.54
3536,Article,Accessories,117.32
3537,Democrat,Clothing,863.88
3538,Believe,Accessories,73.94
3539,Mrs,Footwear,775.93
3540,Cut,Clothing,502.63
3541,Speech,Clothing,789.98
3542,Ahead,Accessories,456.76
3543,Across,Footwear,863.14
3544,Will,Accessories,566.67
3545,People,Accessories,889.71
3546,Police,Clothing,777.62
3547,Compare,Clothing,289.33
3548,Education,Footwear,259.83
3549,Scientist,Clothing,465.27
3550,Market,Footwear,550.19
3551,Able,Accessories,360.54
3552,Beautiful,Footwear,466.76
3553,Stage,Clothing,489.08
3554,Page,Clothing,915.09
3555,Everyone,Footwear,514.77
3556,Especially,Clothing,927.94
3557,Tv,Accessories,466.43
3558,Figure,Footwear,978.25
3559,Require,Footwear,81.49
3560,Occur,Footwear,966.16
3561,Article,Clothing,232.52
3562,Mean,Footwear,126.45
3563,Student,Accessories,876.25
3564,Discuss,Accessories,931.95
3565,Compare,Clothing,736.46
3566,Thank,Clothing,234.17
3567,Bit,Accessories,45.68
3568,After,Clothing,718.99
3569,Cup,Clothing,447.09
3570,Little,Accessories,180.93
3571,Floor,Clothing,135.1
3572,Involve,Footwear,297.23
3573,Discuss,Clothing,434.51
3574,Next,Clothing,484.01
3575,Everyone,Footwear,905.04
3576,Painting,Accessories,202.39
3577,Long,Clothing,322.45
3578,Off,Footwear,293.94
3579,Across,Accessories,711.72
3580,Season,Accessories,59.14
3581,Together,Accessories,982.48
3582,Interview,Footwear,536.99
3583,Nothing,Accessories,955.47
3584,Hard,Clothing,181.33
3585,Protect,Accessories,499.02
3586,Site,Accessories,48.62
3587,Coach,Footwear,320.6
3588,Blue,Accessories,375.02
3589,Her,Accessories,227.44
3590,Wonder,Accessories,304.8
3591,Interview,Footwear,262.28
3592,Rock,Clothing,79.84
3593,Chance,Clothing,394.22
3594,Fund,Accessories,908.14
3595,Daughter,Clothing,183.53
3596,Carry,Footwear,991.81
3597,Upon,Accessories,591.12
3598,During,Accessories,681.76
3599,Manage,Clothing,112.84
3600,Product,Accessories,866.32
3601,Son,Footwear,549.66
3602,Build,Footwear,625.15
3603,Listen,Footwear,24.12
3604,Second,Accessories,453.31
3605,Maybe,Clothing,332.91
3606,Should,Footwear,602.4
3607,Air,Clothing,862.76
3608,Reality,Clothing,528.15
3609,Meeting,Footwear,493.96
3610,Do,Clothing,143.07
3611,Effect,Accessories,858.97
3612,Pick,Clothing,127.68
3613,Table,Footwear,79.66
3614,Head,Accessories,11.5
3615,Go,Clothing,572.04
3616,Seem,Clothing,128.16
3617,Expect,Accessories,42.73
3618,Picture,Accessories,735.05
3619,Whole,Accessories,323.68
3620,Skill,Footwear,683.99
3621,Performance,Accessories,103.3
3622,Paper,Footwear,785.72
3623,Share,Accessories,665.5
3624,Account,Footwear,700.29
3625,Despite,Accessories,468.45
3626,Note,Accessories,193.06
3627,Window,Accessories,511.8
3628,Still,Footwear,451.41
3629,Impact,Clothing,111.59
3630,National,Footwear,189.56
3631,Style,Footwear,292.8
3632,Per,Footwear,615.59
3633,Wide,Clothing,83.88
3634,Least,Accessories,849.3
3635,After,Accessories,712.11
3636,President,Accessories,99.92
3637,Set,Clothing,162.63
3638,Full,Clothing,530.08
3639,Physical,Clothing,873.0
3640,Anyone,Clothing,438.28
3641,Room,Clothing,652.32
3642,Science,Clothing,881.91
3643,Dark,Accessories,804.6
3644,Hard,Footwear,107.05
3645,Necessary,Clothing,976.33
3646,Quickly,Footwear,541.69
3647,Compare,Accessories,958.78
3648,Least,Footwear,939.02
3649,Magazine,Accessories,304.84
3650,Task,Accessories,234.3
3651,Level,Clothing,484.84
3652,Beautiful,Footwear,861.13
3653,Continue,Clothing,708.18
3654,Best,Footwear,297.66
3655,Relate,Clothing,449.0
3656,Require,Clothing,822.76
3657,Fight,Footwear,242.33
3658,Floor,Footwear,729.9
3659,Society,Footwear,312.55
3660,Show,Footwear,707.95
3661,Trade,Footwear,193.01
3662,Into,Footwear,379.68
3663,Fact,Clothing,705.1
3664,Change,Clothing,983.61
3665,Purpose,Footwear,663.75
3666,When,Clothing,169.35
3667,Team,Footwear,253.94
3668,Effect,Clothing,602.07
3669,Or,Clothing,210.89
3670,Effort,Clothing,796.33
